site,player,stat,line,sport,matched,reason,bestOddsLine,bestOddsPlayerNorm,matchType,altDelta
prizepicks,Tristan Silva,points_rebounds,17.5,NBA,N,no_candidate,,,,
prizepicks,Jevon Carter,pra,16.5,NBA,N,no_candidate,,,,
prizepicks,Tre Johnson,points_rebounds,16,NBA,Y,ok,16.5,tre johnson,main,0.00
prizepicks,Bub Carrington,points_assists,15.5,NBA,Y,ok,15.5,bub carrington,main,0.00
prizepicks,Tre Johnson,points_assists,15.5,NBA,Y,ok,15.5,tre johnson,main,0.00
prizepicks,Bilal Coulibaly,points_rebounds,14.5,NBA,Y,ok,14.5,bilal coulibaly,main,0.00
prizepicks,Bub Carrington,points_rebounds,14.5,NBA,Y,ok,14.5,bub carrington,main,0.00
prizepicks,Paolo Banchero,rebounds_assists,14.5,NBA,Y,ok,14.5,paolo banchero,main,0.00
prizepicks,Will Riley,points,14.5,NBA,Y,ok,14.5,will riley,main,0.00
prizepicks,Jalen Suggs,points,13.5,NBA,Y,ok,13.5,jalen suggs,main,0.00
prizepicks,Bilal Coulibaly,points_assists,13.5,NBA,N,no_candidate,,,,
prizepicks,Tristan Silva,points_assists,13.5,NBA,N,no_candidate,,,,
prizepicks,Jevon Carter,points_assists,13.5,NBA,N,no_candidate,,,,
prizepicks,Jevon Carter,points_rebounds,13.5,NBA,N,no_candidate,,,,
prizepicks,Julian Reese,points_rebounds,13.5,NBA,N,no_candidate,,,,
prizepicks,Justin Champagnie,points_assists,13.5,NBA,Y,ok,13.5,justin champagnie,main,0.00
prizepicks,Tre Johnson,points,13,NBA,Y,ok,13.5,tre johnson,main,0.00
prizepicks,Tristan Silva,points,11.5,NBA,N,no_candidate,,,,
prizepicks,Jett Howard,pra,11.5,NBA,N,no_candidate,,,,
prizepicks,Bilal Coulibaly,points,11,NBA,Y,ok,10.5,bilal coulibaly,main,0.00
prizepicks,Bub Carrington,points,10.5,NBA,Y,ok,10.5,bub carrington,main,0.00
prizepicks,Justin Champagnie,points,10.5,NBA,N,line_diff,11.5,justin champagnie,,
prizepicks,Jalen Suggs,rebounds_assists,10,NBA,Y,ok,9.5,jalen suggs,main,0.00
prizepicks,Jevon Carter,points,9.5,NBA,N,line_diff,8.5,jevon carter,,
prizepicks,Desmond Bane,rebounds_assists,8.5,NBA,Y,ok,8.5,desmond bane,main,0.00
prizepicks,Bub Carrington,rebounds_assists,8.5,NBA,Y,ok,8.5,bub carrington,main,0.00
prizepicks,Jett Howard,points_assists,8.5,NBA,N,no_candidate,,,,
prizepicks,Julian Reese,rebounds_assists,8,NBA,N,no_candidate,,,,
prizepicks,Julian Reese,points,7.5,NBA,N,no_candidate,,,,
prizepicks,Justin Champagnie,rebounds,6.5,NBA,Y,ok,6.5,justin champagnie,main,0.00
prizepicks,Jalen Suggs,assists,5.5,NBA,Y,ok,5.5,jalen suggs,main,0.00
prizepicks,Paolo Banchero,assists,5.5,NBA,Y,ok,5.5,paolo banchero,main,0.00
prizepicks,Bub Carrington,assists,4.5,NBA,Y,ok,4.5,bub carrington,main,0.00
prizepicks,Desmond Bane,assists,4,NBA,Y,ok,4.5,desmond bane,main,0.00
prizepicks,Desmond Bane,rebounds,4,NBA,Y,ok,4.5,desmond bane,main,0.00
prizepicks,Tre Johnson,threes,1.5,NBA,Y,ok,1.5,tre johnson,main,0.00
prizepicks,Tre Johnson,steals,0.5,NBA,N,no_candidate,,,,
prizepicks,Brandon Miller + Brandon Williams,points,39.5,NBA,N,no_candidate,,,,
prizepicks,Brandon Miller + Max Christie,points,37.5,NBA,N,no_candidate,,,,
prizepicks,LaMelo Ball + Brandon Williams,points,36.5,NBA,N,no_candidate,,,,
prizepicks,Kon Knueppel + Brandon Williams,points,36,NBA,N,no_candidate,,,,
prizepicks,LaMelo Ball + Max Christie,points,34.5,NBA,N,no_candidate,,,,
prizepicks,Kon Knueppel + Max Christie,points,34.5,NBA,N,no_candidate,,,,
prizepicks,LaMelo Ball + Khris Middleton,points,33.5,NBA,N,no_candidate,,,,
prizepicks,Kon Knueppel + Khris Middleton,points,33,NBA,N,no_candidate,,,,
prizepicks,Brandon Miller,pra,31.5,NBA,Y,ok,32,brandon miller,main,0.00
prizepicks,LaMelo Ball,pra,31.5,NBA,Y,ok,31,lamelo ball,main,0.00
prizepicks,Kon Knueppel,pra,28,NBA,Y,ok,28,kon knueppel,main,0.00
prizepicks,Brandon Miller,points_rebounds,27.5,NBA,N,line_diff,28.5,brandon miller,,
prizepicks,Brandon Miller,points_assists,26.5,NBA,Y,ok,26.5,brandon miller,main,0.00
prizepicks,LaMelo Ball,points_assists,26.5,NBA,Y,ok,26.5,lamelo ball,main,0.00
prizepicks,Brandon Williams,pra,24.5,NBA,Y,ok,24,brandon williams,main,0.00
prizepicks,Kon Knueppel,points_rebounds,24.5,NBA,Y,ok,24.5,kon knueppel,main,0.00
prizepicks,LaMelo Ball,points_rebounds,24.5,NBA,Y,ok,24.5,lamelo ball,main,0.00
prizepicks,Miles Bridges,pra,24.5,NBA,Y,ok,24,miles bridges,main,0.00
prizepicks,Moussa Diabaté,pra,23.5,NBA,Y,ok,23,moussa diabate,main,0.00
prizepicks,Brandon Miller,points,22.5,NBA,Y,ok,22.5,brandon miller,main,0.00
prizepicks,Kon Knueppel,points_assists,22.5,NBA,Y,ok,22.5,kon knueppel,main,0.00
prizepicks,Brandon Williams,points_assists,21.5,NBA,Y,ok,21.5,brandon williams,main,0.00
prizepicks,Max Christie,pra,21.5,NBA,Y,ok,21,max christie,main,0.00
prizepicks,Miles Bridges,points_rebounds,21.5,NBA,Y,ok,21.5,miles bridges,main,0.00
prizepicks,Khris Middleton,pra,21,NBA,N,line_diff,20,khris middleton,,
prizepicks,Moussa Diabaté,points_rebounds,20.5,NBA,Y,ok,20.5,moussa diabate,main,0.00
prizepicks,P.J. Washington,pra,20.5,NBA,N,no_candidate,,,,
prizepicks,Brandon Williams,points_rebounds,19.5,NBA,Y,ok,19.5,brandon williams,main,0.00
prizepicks,LaMelo Ball,points,19.5,NBA,Y,ok,19.5,lamelo ball,main,0.00
prizepicks,Kon Knueppel,points,19,NBA,Y,ok,18.5,kon knueppel,main,0.00
prizepicks,P.J. Washington,points_rebounds,19,NBA,N,no_candidate,,,,
prizepicks,Max Christie,points_rebounds,18.5,NBA,Y,ok,18.5,max christie,main,0.00
prizepicks,Miles Bridges,points_assists,18.5,NBA,Y,ok,18.5,miles bridges,main,0.00
prizepicks,Khris Middleton,points_assists,17.5,NBA,N,line_diff,16.5,khris middleton,,
prizepicks,Khris Middleton,points_rebounds,17.5,NBA,Y,ok,17.5,khris middleton,main,0.00
prizepicks,Max Christie,points_assists,17.5,NBA,Y,ok,17.5,max christie,main,0.00
prizepicks,Brandon Williams,points,16.5,NBA,Y,ok,16.5,brandon williams,main,0.00
prizepicks,Max Christie,points,15.5,NBA,Y,ok,15.5,max christie,main,0.00
prizepicks,Miles Bridges,points,15.5,NBA,Y,ok,15.5,miles bridges,main,0.00
prizepicks,P.J. Washington,points_assists,15.5,NBA,N,no_candidate,,,,
prizepicks,Khris Middleton,points,14.5,NBA,N,line_diff,13.5,khris middleton,,
prizepicks,Daniel Gafford,pra,14.5,NBA,N,no_candidate,,,,
prizepicks,Daniel Gafford,points_rebounds,13.5,NBA,N,line_diff,14.5,daniel gafford,,
prizepicks,P.J. Washington,points,13.5,NBA,N,no_candidate,,,,
prizepicks,Moussa Diabaté,rebounds_assists,12.5,NBA,Y,ok,12.5,moussa diabate,main,0.00
prizepicks,LaMelo Ball,rebounds_assists,12,NBA,Y,ok,11.5,lamelo ball,main,0.00
prizepicks,Miles Bridges + Daniel Gafford,rebounds,11.5,NBA,N,no_candidate,,,,
prizepicks,Miles Bridges + P.J. Washington,rebounds,11,NBA,N,no_candidate,,,,
prizepicks,Grant Williams,points_rebounds,10.5,NBA,Y,ok,10.5,grant williams,main,0.00
prizepicks,Ryan Kalkbrenner,pra,10.5,NBA,N,no_candidate,,,,
prizepicks,Moussa Diabaté,points,10.5,NBA,Y,ok,10.5,moussa diabate,main,0.00
prizepicks,Caleb Martin,points_rebounds,10.5,NBA,N,line_diff,11.5,caleb martin,,
prizepicks,Moussa Diabaté,rebounds,10,NBA,Y,ok,10.5,moussa diabate,main,0.00
prizepicks,Daniel Gafford,points_assists,9.5,NBA,N,no_candidate,,,,
prizepicks,Caleb Martin,points_assists,9.5,NBA,Y,ok,9.5,caleb martin,main,0.00
prizepicks,Miles Bridges,rebounds_assists,9,NBA,Y,ok,8.5,miles bridges,main,0.00
prizepicks,Grant Williams,points_assists,8.5,NBA,N,no_candidate,,,,
prizepicks,Brandon Miller,rebounds_assists,8.5,NBA,Y,ok,8.5,brandon miller,main,0.00
prizepicks,Kon Knueppel,rebounds_assists,8.5,NBA,Y,ok,8.5,kon knueppel,main,0.00
prizepicks,Sion James,points_rebounds,8.5,NBA,N,no_candidate,,,,
prizepicks,Miles Bridges,rebounds_assists,8.5,NBA,Y,ok,8.5,miles bridges,main,0.00
prizepicks,Brandon Miller + Brandon Williams,assists,8,NBA,N,no_candidate,,,,
prizepicks,Brandon Williams,rebounds_assists,7.5,NBA,Y,ok,7.5,brandon williams,main,0.00
prizepicks,Sion James,points_assists,7.5,NBA,N,no_candidate,,,,
prizepicks,Caleb Martin,points,7.5,NBA,Y,ok,7.5,caleb martin,main,0.00
prizepicks,P.J. Washington,rebounds_assists,7,NBA,N,no_candidate,,,,
prizepicks,Khris Middleton,rebounds_assists,7,NBA,Y,ok,7.5,khris middleton,main,0.00
prizepicks,Grant Williams,points,7,NBA,Y,ok,6.5,grant williams,main,0.00
prizepicks,LaMelo Ball,assists,7,NBA,Y,ok,7.5,lamelo ball,main,0.00
prizepicks,Josh Green,points_rebounds,6.5,NBA,N,no_candidate,,,,
prizepicks,Dwight Powell,rebounds_assists,6.5,NBA,N,no_candidate,,,,
prizepicks,Dwight Powell,points_assists,6.5,NBA,N,no_candidate,,,,
prizepicks,Miles Bridges,rebounds,6,NBA,Y,ok,5.5,miles bridges,main,0.00
prizepicks,Daniel Gafford,rebounds,5.5,NBA,Y,ok,5.5,daniel gafford,main,0.00
prizepicks,Kon Knueppel,rebounds,5.5,NBA,Y,ok,5.5,kon knueppel,main,0.00
prizepicks,Max Christie,rebounds_assists,5.5,NBA,Y,ok,5.5,max christie,main,0.00
prizepicks,Brandon Miller + Max Christie,threes,5.5,NBA,N,no_candidate,,,,
prizepicks,Kon Knueppel + Max Christie,threes,5.5,NBA,N,no_candidate,,,,
prizepicks,LaMelo Ball + Max Christie,threes,5.5,NBA,N,no_candidate,,,,
prizepicks,Josh Green,points_assists,5.5,NBA,N,no_candidate,,,,
prizepicks,Sion James,rebounds_assists,5.5,NBA,N,no_candidate,,,,
prizepicks,Dwight Powell,rebounds,5.5,NBA,N,no_candidate,,,,
prizepicks,Dwight Powell,points,5.5,NBA,N,no_candidate,,,,
prizepicks,Ryan Kalkbrenner,points,5,NBA,N,no_candidate,,,,
prizepicks,Brandon Miller,rebounds,5,NBA,Y,ok,5.5,brandon miller,main,0.00
prizepicks,P.J. Washington,rebounds,5,NBA,N,no_candidate,,,,
prizepicks,Ryan Kalkbrenner,rebounds,4.5,NBA,N,no_candidate,,,,
prizepicks,Brandon Williams,assists,4.5,NBA,Y,ok,4.5,brandon williams,main,0.00
prizepicks,LaMelo Ball,rebounds,4.5,NBA,Y,ok,4.5,lamelo ball,main,0.00
prizepicks,Josh Green,points,4.5,NBA,N,no_candidate,,,,
prizepicks,Khris Middleton,rebounds,4,NBA,Y,ok,3.5,khris middleton,main,0.00
prizepicks,P.J. Washington,assists,1.5,NBA,N,no_candidate,,,,
prizepicks,Sion James,steals,0.5,NBA,N,no_candidate,,,,
prizepicks,James Harden + Cade Cunningham,points,47.5,NBA,N,no_candidate,,,,
prizepicks,Cade Cunningham,pra,41.5,NBA,Y,ok,42,cade cunningham,main,0.00
prizepicks,James Harden + Jalen Duren,points,40,NBA,N,no_candidate,,,,
prizepicks,Cade Cunningham,points_assists,35.5,NBA,Y,ok,35.5,cade cunningham,main,0.00
prizepicks,James Harden,pra,34.5,NBA,N,line_diff,33,james harden,,
prizepicks,Jarrett Allen + Jalen Duren,points,34.5,NBA,N,no_candidate,,,,
prizepicks,Evan Mobley + Jalen Duren,points,34.5,NBA,N,no_candidate,,,,
prizepicks,Cade Cunningham,points_rebounds,31.5,NBA,N,line_diff,32.5,cade cunningham,,
prizepicks,Jalen Duren,pra,30.5,NBA,Y,ok,31,jalen duren,main,0.00
prizepicks,Jaylon Tyson + Jalen Duren,points,30.5,NBA,N,no_candidate,,,,
prizepicks,Evan Mobley + Tobias Harris,points,30,NBA,N,no_candidate,,,,
prizepicks,Jalen Duren,points_rebounds,29.5,NBA,N,line_diff,28.5,jalen duren,,
prizepicks,James Harden,points_assists,29.5,NBA,N,line_diff,28.5,james harden,,
prizepicks,Evan Mobley,pra,28.5,NBA,N,line_diff,27,evan mobley,,
prizepicks,Jarrett Allen,pra,28,NBA,Y,ok,28,jarrett allen,main,0.00
prizepicks,Jarrett Allen + Duncan Robinson,points,27.5,NBA,N,no_candidate,,,,
prizepicks,James Harden,points_rebounds,26,NBA,Y,ok,25.5,james harden,main,0.00
prizepicks,Cade Cunningham,points,25.5,NBA,Y,ok,25.5,cade cunningham,main,0.00
prizepicks,Jarrett Allen,points_rebounds,25.5,NBA,Y,ok,25.5,jarrett allen,main,0.00
prizepicks,Evan Mobley,points_rebounds,25,NBA,Y,ok,24.5,evan mobley,main,0.00
prizepicks,James Harden,points,21.5,NBA,N,line_diff,20.5,james harden,,
prizepicks,Tobias Harris,pra,20.5,NBA,N,line_diff,21.5,tobias harris,,
prizepicks,Jarrett Allen + Jalen Duren,rebounds,20,NBA,N,no_candidate,,,,
prizepicks,Jalen Duren,points_assists,19.5,NBA,N,line_diff,20.5,jalen duren,,
prizepicks,Evan Mobley,points_assists,19.5,NBA,N,line_diff,18.5,evan mobley,,
prizepicks,Jaylon Tyson,pra,19.5,NBA,Y,ok,20,jaylon tyson,main,0.00
prizepicks,Evan Mobley + Jalen Duren,rebounds,19.5,NBA,N,no_candidate,,,,
prizepicks,Ausar Thompson,pra,18.5,NBA,Y,ok,18,ausar thompson,main,0.00
prizepicks,Tobias Harris,points_rebounds,18.5,NBA,Y,ok,18.5,tobias harris,main,0.00
prizepicks,Jarrett Allen,points_assists,18.5,NBA,Y,ok,18.5,jarrett allen,main,0.00
prizepicks,Jalen Duren,points,17.5,NBA,Y,ok,17.5,jalen duren,main,0.00
prizepicks,Jaylon Tyson,points_rebounds,17.5,NBA,Y,ok,17.5,jaylon tyson,main,0.00
prizepicks,Dennis Schröder,pra,17,NBA,Y,ok,17,dennis schroder,main,0.00
prizepicks,Evan Mobley,points,16.5,NBA,Y,ok,16.5,evan mobley,main,0.00
prizepicks,Jarrett Allen,points,16.5,NBA,Y,ok,16.5,jarrett allen,main,0.00
prizepicks,Sam Merrill,pra,16.5,NBA,N,line_diff,18,sam merrill,,
prizepicks,Cade Cunningham,rebounds_assists,16,NBA,Y,ok,15.5,cade cunningham,main,0.00
prizepicks,Ausar Thompson,points_rebounds,15.5,NBA,N,line_diff,14.5,ausar thompson,,
prizepicks,Duncan Robinson,pra,15.5,NBA,Y,ok,16,duncan robinson,main,0.00
prizepicks,Tobias Harris,points_assists,15.5,NBA,Y,ok,16,tobias harris,main,0.00
prizepicks,Jaylon Tyson,points_assists,14.5,NBA,N,line_diff,15.5,jaylon tyson,,
prizepicks,Dennis Schröder,points_assists,14.5,NBA,Y,ok,14.5,dennis schroder,main,0.00
prizepicks,Sam Merrill,points_assists,14.5,NBA,N,line_diff,15.5,sam merrill,,
prizepicks,Isaiah Stewart,pra,14.5,NBA,N,no_candidate,,,,
prizepicks,Sam Merrill,points_rebounds,14.5,NBA,Y,ok,14.5,sam merrill,main,0.00
prizepicks,Evan Mobley + Cade Cunningham,rebounds,14.5,NBA,N,no_candidate,,,,
prizepicks,Tobias Harris,points,13.5,NBA,Y,ok,13.5,tobias harris,main,0.00
prizepicks,Duncan Robinson,points_rebounds,13,NBA,Y,ok,13.5,duncan robinson,main,0.00
prizepicks,Jalen Duren,rebounds_assists,13,NBA,Y,ok,12.5,jalen duren,main,0.00
prizepicks,Isaiah Stewart,points_rebounds,12.5,NBA,N,line_diff,13.5,isaiah stewart,,
prizepicks,Ausar Thompson,points_assists,12.5,NBA,Y,ok,12.5,ausar thompson,main,0.00
prizepicks,Duncan Robinson,points_assists,12.5,NBA,N,line_diff,13.5,duncan robinson,,
prizepicks,Jaylon Tyson,points,12.5,NBA,Y,ok,12.5,jaylon tyson,main,0.00
prizepicks,Sam Merrill,points,12.5,NBA,Y,ok,12.5,sam merrill,main,0.00
prizepicks,Dennis Schröder,points_rebounds,12.5,NBA,Y,ok,12.5,dennis schroder,main,0.00
prizepicks,Ronald Holland,pra,12.5,NBA,N,no_candidate,,,,
prizepicks,Evan Mobley,rebounds_assists,11.5,NBA,Y,ok,11.5,evan mobley,main,0.00
prizepicks,Ronald Holland,points_rebounds,11,NBA,N,no_candidate,,,,
prizepicks,Jalen Duren,rebounds,11,NBA,Y,ok,10.5,jalen duren,main,0.00
prizepicks,Jarrett Allen,rebounds_assists,11,NBA,Y,ok,10.5,jarrett allen,main,0.00
prizepicks,Duncan Robinson,points,10.5,NBA,N,line_diff,11.5,duncan robinson,,
prizepicks,Dennis Schröder,points,10.5,NBA,Y,ok,10.5,dennis schroder,main,0.00
prizepicks,Keon Ellis,pra,10.5,NBA,N,no_candidate,,,,
prizepicks,Ausar Thompson,points,9.5,NBA,Y,ok,9.5,ausar thompson,main,0.00
prizepicks,Isaiah Stewart,points_assists,9,NBA,N,no_candidate,,,,
prizepicks,Jarrett Allen,rebounds,9,NBA,Y,ok,9.5,jarrett allen,main,0.00
prizepicks,Ausar Thompson,rebounds_assists,8.5,NBA,Y,ok,8.5,ausar thompson,main,0.00
prizepicks,Caris LeVert,points_rebounds,8.5,NBA,N,no_candidate,,,,
prizepicks,Evan Mobley,rebounds,8.5,NBA,Y,ok,8.5,evan mobley,main,0.00
prizepicks,Isaiah Stewart,points,7.5,NBA,N,line_diff,8.5,isaiah stewart,,
prizepicks,James Harden,assists,7.5,NBA,Y,ok,7.5,james harden,main,0.00
prizepicks,Ronald Holland,points,7.5,NBA,N,no_candidate,,,,
prizepicks,Jaylon Tyson,rebounds_assists,7,NBA,Y,ok,7.5,jaylon tyson,main,0.00
prizepicks,Caris LeVert,points,6.5,NBA,Y,ok,6.5,caris levert,main,0.00
prizepicks,Keon Ellis,points,6.5,NBA,N,no_candidate,,,,
prizepicks,Cade Cunningham,rebounds,6,NBA,Y,ok,6.5,cade cunningham,main,0.00
prizepicks,Sam Merrill + Duncan Robinson,threes,6,NBA,N,no_candidate,,,,
prizepicks,James Harden + Duncan Robinson,threes,5.5,NBA,N,no_candidate,,,,
prizepicks,Ausar Thompson,rebounds,5.5,NBA,Y,ok,5.5,ausar thompson,main,0.00
prizepicks,Daniss Jenkins,points,5.5,NBA,N,no_candidate,,,,
prizepicks,Tobias Harris,rebounds,5,NBA,Y,ok,5.5,tobias harris,main,0.00
prizepicks,Jaylon Tyson,rebounds,5,NBA,Y,ok,4.5,jaylon tyson,main,0.00
prizepicks,Sam Merrill + Cade Cunningham,threes,5,NBA,N,no_candidate,,,,
prizepicks,Isaiah Stewart,rebounds,4.5,NBA,Y,ok,4.5,isaiah stewart,main,0.00
prizepicks,James Harden,rebounds,4.5,NBA,Y,ok,4.5,james harden,main,0.00
prizepicks,James Harden + Cade Cunningham,threes,4.5,NBA,N,no_candidate,,,,
prizepicks,Jaylon Tyson + Cade Cunningham,threes,4,NBA,N,no_candidate,,,,
prizepicks,Dennis Schröder,assists,4,NBA,Y,ok,4.5,dennis schroder,main,0.00
prizepicks,Sam Merrill,rebounds_assists,4,NBA,Y,ok,4.5,sam merrill,main,0.00
prizepicks,Duncan Robinson,rebounds_assists,4,NBA,N,no_candidate,,,,
prizepicks,James Harden,threes,2.5,NBA,Y,ok,2.5,james harden,main,0.00
prizepicks,Isaiah Stewart,threes,0.5,NBA,N,line_diff,3,isaiah stewart,,
prizepicks,Ronald Holland,threes,0.5,NBA,N,no_candidate,,,,
prizepicks,Tyler Herro + Michael Porter,points,43.5,NBA,N,no_candidate,,,,
prizepicks,Bam Adebayo + Michael Porter,points,42.5,NBA,N,no_candidate,,,,
prizepicks,Andrew Wiggins + Michael Porter,points,38.5,NBA,N,no_candidate,,,,
prizepicks,Bam Adebayo,pra,32.5,NBA,N,line_diff,34,bam adebayo,,
prizepicks,Michael Porter,pra,31.5,NBA,Y,ok,31,michael porter,main,0.00
prizepicks,Tyler Herro,pra,30.5,NBA,Y,ok,30,tyler herro,main,0.00
prizepicks,Michael Porter,points_rebounds,29.5,NBA,N,line_diff,28.5,michael porter,,
prizepicks,Bam Adebayo,points_rebounds,28.5,NBA,N,line_diff,30.5,bam adebayo,,
prizepicks,Andrew Wiggins + Nolan Traore,points,27.5,NBA,N,no_candidate,,,,
prizepicks,Andrew Wiggins + Nic Claxton,points,27.5,NBA,N,no_candidate,,,,
prizepicks,Tyler Herro,points_assists,25.5,NBA,Y,ok,25.5,tyler herro,main,0.00
prizepicks,Tyler Herro,points_rebounds,25.5,NBA,Y,ok,25.5,tyler herro,main,0.00
prizepicks,Michael Porter,points_assists,25,NBA,Y,ok,25.5,michael porter,main,0.00
prizepicks,Andrew Wiggins,pra,24,NBA,N,line_diff,23,andrew wiggins,,
prizepicks,Michael Porter,points,23,NBA,Y,ok,22.5,michael porter,main,0.00
prizepicks,Bam Adebayo,points_assists,22.5,NBA,N,line_diff,23.5,bam adebayo,,
prizepicks,Jaime Jaquez,pra,22.5,NBA,Y,ok,23,jaime jaquez,main,0.00
prizepicks,Nic Claxton,pra,21.5,NBA,Y,ok,21,nic claxton,main,0.00
prizepicks,Tyler Herro,points,21.5,NBA,Y,ok,21.5,tyler herro,main,0.00
prizepicks,Andrew Wiggins,points_rebounds,20.5,NBA,N,line_diff,21.5,andrew wiggins,,
prizepicks,Pelle Larsson,pra,20.5,NBA,Y,ok,21,pelle larsson,main,0.00
prizepicks,Bam Adebayo,points,19.5,NBA,N,line_diff,20.5,bam adebayo,,
prizepicks,Kel'el Ware,points_rebounds,19.5,NBA,Y,ok,19.5,kelel ware,main,0.00
prizepicks,Andrew Wiggins,points_assists,18.5,NBA,Y,ok,18.5,andrew wiggins,main,0.00
prizepicks,Danny Wolf,pra,18.5,NBA,N,no_candidate,,,,
prizepicks,Jaime Jaquez,points_rebounds,18.5,NBA,N,line_diff,19.5,jaime jaquez,,
prizepicks,Nolan Traore,pra,18.5,NBA,Y,ok,19,nolan traore,main,0.00
prizepicks,Nic Claxton,points_rebounds,18.5,NBA,Y,ok,18.5,nic claxton,main,0.00
prizepicks,Jaime Jaquez,points_assists,17.5,NBA,N,line_diff,18.5,jaime jaquez,,
prizepicks,Day'Ron Sharpe,pra,17.5,NBA,Y,ok,17,dayron sharpe,main,0.00
prizepicks,Davion Mitchell,pra,16.5,NBA,Y,ok,17,davion mitchell,main,0.00
prizepicks,Noah Clowney,pra,16.5,NBA,Y,ok,16,noah clowney,main,0.00
prizepicks,Nolan Traore,points_assists,16.5,NBA,Y,ok,16.5,nolan traore,main,0.00
prizepicks,Pelle Larsson,points_assists,16.5,NBA,Y,ok,16.5,pelle larsson,main,0.00
prizepicks,Pelle Larsson,points_rebounds,16.5,NBA,N,line_diff,17.5,pelle larsson,,
prizepicks,Danny Wolf,points_rebounds,16.5,NBA,N,no_candidate,,,,
prizepicks,Andrew Wiggins,points,15.5,NBA,N,line_diff,16.5,andrew wiggins,,
prizepicks,Noah Clowney,points_rebounds,15.5,NBA,Y,ok,15.5,noah clowney,main,0.00
prizepicks,Day'Ron Sharpe,points_rebounds,15.5,NBA,Y,ok,15.5,dayron sharpe,main,0.00
prizepicks,Danny Wolf,points_assists,13.5,NBA,N,no_candidate,,,,
prizepicks,Jaime Jaquez,points,13.5,NBA,N,line_diff,14.5,jaime jaquez,,
prizepicks,Nolan Traore,points_rebounds,13.5,NBA,Y,ok,13.5,nolan traore,main,0.00
prizepicks,Davion Mitchell,points_assists,13.5,NBA,N,line_diff,14.5,davion mitchell,,
prizepicks,Pelle Larsson,points,13,NBA,Y,ok,13.5,pelle larsson,main,0.00
prizepicks,Noah Clowney,points_assists,12.5,NBA,Y,ok,12.5,noah clowney,main,0.00
prizepicks,Bam Adebayo,rebounds_assists,12.5,NBA,N,line_diff,13.5,bam adebayo,,
prizepicks,Nic Claxton,points,11.5,NBA,Y,ok,11.5,nic claxton,main,0.00
prizepicks,Noah Clowney,points,11.5,NBA,Y,ok,11.5,noah clowney,main,0.00
prizepicks,Nolan Traore,points,11,NBA,Y,ok,11.5,nolan traore,main,0.00
prizepicks,Davion Mitchell + Nolan Traore,assists,10.5,NBA,N,no_candidate,,,,
prizepicks,Day'Ron Sharpe,points_assists,10.5,NBA,Y,ok,10.5,dayron sharpe,main,0.00
prizepicks,Danny Wolf,points,10,NBA,N,no_candidate,,,,
prizepicks,Davion Mitchell,points_rebounds,10,NBA,Y,ok,10.5,davion mitchell,main,0.00
prizepicks,Kel'el Ware,points,10,NBA,Y,ok,10.5,kelel ware,main,0.00
prizepicks,Bam Adebayo,rebounds,9.5,NBA,N,line_diff,10.5,bam adebayo,,
prizepicks,Davion Mitchell + Nic Claxton,assists,9.5,NBA,N,no_candidate,,,,
prizepicks,Terance Mann,pra,8.5,NBA,Y,ok,9,terance mann,main,0.00
prizepicks,Davion Mitchell,rebounds_assists,8.5,NBA,Y,ok,8.5,davion mitchell,main,0.00
prizepicks,Michael Porter,rebounds_assists,8.5,NBA,Y,ok,8.5,michael porter,main,0.00
